BusinessId;Attribute;Sentiment
"6eF3g32tGeeq5dfGqtcnuQ";bits;-1.2503725782414308
"6eF3g32tGeeq5dfGqtcnuQ";business;-1.0203394585495862
"6eF3g32tGeeq5dfGqtcnuQ";egg;-0.6650000000000001
"6eF3g32tGeeq5dfGqtcnuQ";soup;-0.6596667912711625
"6eF3g32tGeeq5dfGqtcnuQ";no comment;-0.6291555617898724
"6eF3g32tGeeq5dfGqtcnuQ";quantities;-0.4298297447047272
"6eF3g32tGeeq5dfGqtcnuQ";end;-0.3832116788321168
"6eF3g32tGeeq5dfGqtcnuQ";service;-0.375
"6eF3g32tGeeq5dfGqtcnuQ";Everything;-0.375
"6eF3g32tGeeq5dfGqtcnuQ";cream cheese;-0.27212001752080595
"6eF3g32tGeeq5dfGqtcnuQ";sustenance;-0.20232629323538412
"6eF3g32tGeeq5dfGqtcnuQ";substitutions;-0.18181818181818182
"6eF3g32tGeeq5dfGqtcnuQ";couple;-0.16666666666666666
"6eF3g32tGeeq5dfGqtcnuQ";whiff;-0.1425515500070136
"6eF3g32tGeeq5dfGqtcnuQ";body;-0.1377225128093375
"6eF3g32tGeeq5dfGqtcnuQ";rating;-0.12788142329452476
"6eF3g32tGeeq5dfGqtcnuQ";buffets list;-0.11949035812672176
"6eF3g32tGeeq5dfGqtcnuQ";mistake;-0.11949035812672176
"6eF3g32tGeeq5dfGqtcnuQ";dum sum dum situation;-0.08248631284518491
"6eF3g32tGeeq5dfGqtcnuQ";sides;-0.0625
"6eF3g32tGeeq5dfGqtcnuQ";institution;-0.039772727272727265
"6eF3g32tGeeq5dfGqtcnuQ";family;-0.02582644628099174
"6eF3g32tGeeq5dfGqtcnuQ";case;-0.011728599867286
"6eF3g32tGeeq5dfGqtcnuQ";concept;0.0
"6eF3g32tGeeq5dfGqtcnuQ";months;0.0
"6eF3g32tGeeq5dfGqtcnuQ";diet needs;0.0
"6eF3g32tGeeq5dfGqtcnuQ";staff;0.0
"6eF3g32tGeeq5dfGqtcnuQ";minutes;0.0
"6eF3g32tGeeq5dfGqtcnuQ";Seating;0.002007469188039922
"6eF3g32tGeeq5dfGqtcnuQ";goodies;0.05222681359044996
"6eF3g32tGeeq5dfGqtcnuQ";restaurant building;0.0728200371057514
"6eF3g32tGeeq5dfGqtcnuQ";meat;0.07518610573205334
"6eF3g32tGeeq5dfGqtcnuQ";sauce;0.08415392379105172
"6eF3g32tGeeq5dfGqtcnuQ";collection;0.10329447911112895
"6eF3g32tGeeq5dfGqtcnuQ";Mongolian Grill;0.10887368714951458
"6eF3g32tGeeq5dfGqtcnuQ";Food;0.12477210891267371
"6eF3g32tGeeq5dfGqtcnuQ";workers;0.12741157076130974
"6eF3g32tGeeq5dfGqtcnuQ";someone;0.12982093663911848
"6eF3g32tGeeq5dfGqtcnuQ";number;0.14302112029384761
"6eF3g32tGeeq5dfGqtcnuQ";produce;0.14302112029384761
"6eF3g32tGeeq5dfGqtcnuQ";spring rolls;0.1490988601152014
"6eF3g32tGeeq5dfGqtcnuQ";luncheon;0.15175264396477078
"6eF3g32tGeeq5dfGqtcnuQ";chemicals;0.19054178145087236
"6eF3g32tGeeq5dfGqtcnuQ";selection;0.19338265612895422
"6eF3g32tGeeq5dfGqtcnuQ";cup;0.20454545454545456
"6eF3g32tGeeq5dfGqtcnuQ";spots;0.216924995492516
"6eF3g32tGeeq5dfGqtcnuQ";deal;0.2593537414965987
"6eF3g32tGeeq5dfGqtcnuQ";stuff;0.26558956916099774
"6eF3g32tGeeq5dfGqtcnuQ";mama;0.28
"6eF3g32tGeeq5dfGqtcnuQ";time frame;0.36363636363636365
"6eF3g32tGeeq5dfGqtcnuQ";rate;0.36363636363636365
"6eF3g32tGeeq5dfGqtcnuQ";years;0.37861106025123625
"6eF3g32tGeeq5dfGqtcnuQ";lady;0.708941605839416
"6eF3g32tGeeq5dfGqtcnuQ";details;0.75
"6eF3g32tGeeq5dfGqtcnuQ";people;1.0
"6eF3g32tGeeq5dfGqtcnuQ";order;1.290474809085933
"6eF3g32tGeeq5dfGqtcnuQ";waiter;1.3055555555555556
"8z2DkKf_FrPVNtt_5w4QsQ";spots;-1.3925912408759125
"8z2DkKf_FrPVNtt_5w4QsQ";rice concoction;-1.1951483971179573
"8z2DkKf_FrPVNtt_5w4QsQ";idea;-0.5978203332158436
"8z2DkKf_FrPVNtt_5w4QsQ";shot;-0.5
"8z2DkKf_FrPVNtt_5w4QsQ";burger;-0.36000000000000004
"8z2DkKf_FrPVNtt_5w4QsQ";locations;-0.36000000000000004
"8z2DkKf_FrPVNtt_5w4QsQ";day;-0.36000000000000004
"8z2DkKf_FrPVNtt_5w4QsQ";hand;-0.36000000000000004
"8z2DkKf_FrPVNtt_5w4QsQ";dollar;-0.27272727272727276
"8z2DkKf_FrPVNtt_5w4QsQ";wait;-0.27212001752080595
"8z2DkKf_FrPVNtt_5w4QsQ";someone;-0.26638553794361064
"8z2DkKf_FrPVNtt_5w4QsQ";rating;-0.19590909090909092
"8z2DkKf_FrPVNtt_5w4QsQ";case;-0.11045454545454546
"8z2DkKf_FrPVNtt_5w4QsQ";Food;-0.09983677497308907
"8z2DkKf_FrPVNtt_5w4QsQ";ice tea;-0.04000000000000001
"8z2DkKf_FrPVNtt_5w4QsQ";Mongolian Grill;-0.02828467153284672
"8z2DkKf_FrPVNtt_5w4QsQ";quantities;0.0
"8z2DkKf_FrPVNtt_5w4QsQ";meat;0.0
"8z2DkKf_FrPVNtt_5w4QsQ";bite;0.0
"8z2DkKf_FrPVNtt_5w4QsQ";luncheon;0.0
"8z2DkKf_FrPVNtt_5w4QsQ";sauce;0.0
"8z2DkKf_FrPVNtt_5w4QsQ";steam not steam table;0.0
"8z2DkKf_FrPVNtt_5w4QsQ";Seating;0.011515825403059118
"8z2DkKf_FrPVNtt_5w4QsQ";fare;0.0714720194647202
"8z2DkKf_FrPVNtt_5w4QsQ";staff;0.19000000000000003
"8z2DkKf_FrPVNtt_5w4QsQ";cleaning;0.19439322866551106
"8z2DkKf_FrPVNtt_5w4QsQ";store;0.19439322866551106
"8z2DkKf_FrPVNtt_5w4QsQ";Everything;0.20454545454545456
"8z2DkKf_FrPVNtt_5w4QsQ";complaints;0.2187363118703461
"8z2DkKf_FrPVNtt_5w4QsQ";state;0.25
"8z2DkKf_FrPVNtt_5w4QsQ";service;0.2868144922659452
"8z2DkKf_FrPVNtt_5w4QsQ";buffets list;0.3476277372262774
"8z2DkKf_FrPVNtt_5w4QsQ";order;0.375
"8z2DkKf_FrPVNtt_5w4QsQ";employees;0.4712917274939173
"8z2DkKf_FrPVNtt_5w4QsQ";people;0.5833333333333334
"8z2DkKf_FrPVNtt_5w4QsQ";stuff;0.992407162732449
"8z2DkKf_FrPVNtt_5w4QsQ";not guy;1.0
"8z2DkKf_FrPVNtt_5w4QsQ";workers;1.1741666666666666
"9qxRn-qokwlmnRnv6-baLA";feeling;-1.5
"9qxRn-qokwlmnRnv6-baLA";mama;-0.05337465564738293
"9qxRn-qokwlmnRnv6-baLA";Seating;-0.013939393939393955
"9qxRn-qokwlmnRnv6-baLA";service;0.0
"9qxRn-qokwlmnRnv6-baLA";meat;0.0
"9qxRn-qokwlmnRnv6-baLA";dum sum dum situation;0.0
"9qxRn-qokwlmnRnv6-baLA";sustenance;0.0
"9qxRn-qokwlmnRnv6-baLA";man;0.010948905109489052
"9qxRn-qokwlmnRnv6-baLA";Food;0.09318600297956366
"9qxRn-qokwlmnRnv6-baLA";day;0.12647831800262813
"9qxRn-qokwlmnRnv6-baLA";hand;0.1590909090909091
"9qxRn-qokwlmnRnv6-baLA";opinion;0.20833333333333334
"9qxRn-qokwlmnRnv6-baLA";people;0.23722627737226276
"9qxRn-qokwlmnRnv6-baLA";way;0.23722627737226276
"9qxRn-qokwlmnRnv6-baLA";cleaning;0.708941605839416
"4nWKKGZGFc4nWUbJTunMAw";rating;-0.5706406664316871
"4nWKKGZGFc4nWUbJTunMAw";method;-0.5129670822759791
"4nWKKGZGFc4nWUbJTunMAw";produce;-0.31853307757554716
"4nWKKGZGFc4nWUbJTunMAw";memories;-0.28532033321584355
"4nWKKGZGFc4nWUbJTunMAw";rag;-0.25856157062041385
"4nWKKGZGFc4nWUbJTunMAw";day;-0.18181818181818182
"4nWKKGZGFc4nWUbJTunMAw";pea;-0.14772727272727273
"4nWKKGZGFc4nWUbJTunMAw";snapper;-0.14772727272727273
"4nWKKGZGFc4nWUbJTunMAw";delivery type delivery puffies.I;-0.12692619626926196
"4nWKKGZGFc4nWUbJTunMAw";music;-0.03429413358623497
"4nWKKGZGFc4nWUbJTunMAw";soup;-0.02614257327372081
"4nWKKGZGFc4nWUbJTunMAw";Seating;-0.01603527899117907
"4nWKKGZGFc4nWUbJTunMAw";pans;-0.01287591846906138
"4nWKKGZGFc4nWUbJTunMAw";dum sum dum situation;-0.011363636363636364
"4nWKKGZGFc4nWUbJTunMAw";consumption;-0.008503401360544218
"4nWKKGZGFc4nWUbJTunMAw";gathering;-0.008503401360544218
"4nWKKGZGFc4nWUbJTunMAw";no comment;0.0
"4nWKKGZGFc4nWUbJTunMAw";workers;0.0
"4nWKKGZGFc4nWUbJTunMAw";areas;0.0
"4nWKKGZGFc4nWUbJTunMAw";fool;0.0
"4nWKKGZGFc4nWUbJTunMAw";collection;0.0
"4nWKKGZGFc4nWUbJTunMAw";idea;0.0
"4nWKKGZGFc4nWUbJTunMAw";Culture Center;0.0
"4nWKKGZGFc4nWUbJTunMAw";weekday;0.0018115421742283385
"4nWKKGZGFc4nWUbJTunMAw";kind;0.0137741046831956
"4nWKKGZGFc4nWUbJTunMAw";buffets;0.01551094890510949
"4nWKKGZGFc4nWUbJTunMAw";steam not steam table;0.024298577740003647
"4nWKKGZGFc4nWUbJTunMAw";someone;0.05303030303030303
"4nWKKGZGFc4nWUbJTunMAw";stuff;0.056963259867401576
"4nWKKGZGFc4nWUbJTunMAw";cup;0.06611479761114798
"4nWKKGZGFc4nWUbJTunMAw";sides;0.10558698827527344
"4nWKKGZGFc4nWUbJTunMAw";quantities;0.1094467401285583
"4nWKKGZGFc4nWUbJTunMAw";bread;0.125
"4nWKKGZGFc4nWUbJTunMAw";years;0.12647831800262813
"4nWKKGZGFc4nWUbJTunMAw";spots;0.13475052603434046
"4nWKKGZGFc4nWUbJTunMAw";chemicals;0.1430192385855575
"4nWKKGZGFc4nWUbJTunMAw";selection;0.14302112029384761
"4nWKKGZGFc4nWUbJTunMAw";Food;0.19544424142432368
"4nWKKGZGFc4nWUbJTunMAw";concerns;0.4411083585865358
"4nWKKGZGFc4nWUbJTunMAw";rice concoction;0.4952083333333333
"4nWKKGZGFc4nWUbJTunMAw";appearance;0.6337632198238539
"4nWKKGZGFc4nWUbJTunMAw";waiter;0.708941605839416
"4nWKKGZGFc4nWUbJTunMAw";Mongolian Grill;1.1129105839416058
"4nWKKGZGFc4nWUbJTunMAw";trouble;1.8020833333333333
"3tk6Syyz5i967Ifuz_4o3w";dining room;-1.2604166666666667
"3tk6Syyz5i967Ifuz_4o3w";way;-0.6136363636363636
"3tk6Syyz5i967Ifuz_4o3w";selection;-0.543904958677686
"3tk6Syyz5i967Ifuz_4o3w";spots;-0.4207826757383467
"3tk6Syyz5i967Ifuz_4o3w";rag;-0.36000000000000004
"3tk6Syyz5i967Ifuz_4o3w";day;-0.36000000000000004
"3tk6Syyz5i967Ifuz_4o3w";alright;-0.3503401360544218
"3tk6Syyz5i967Ifuz_4o3w";chemicals;-0.34500000000000003
"3tk6Syyz5i967Ifuz_4o3w";bits;-0.27212001752080595
"3tk6Syyz5i967Ifuz_4o3w";attitude;-0.27212001752080595
"3tk6Syyz5i967Ifuz_4o3w";amount;-0.18202140631350772
"3tk6Syyz5i967Ifuz_4o3w";kind;-0.16670454545454547
"3tk6Syyz5i967Ifuz_4o3w";years;-0.16666666666666666
"3tk6Syyz5i967Ifuz_4o3w";sides;-0.14772727272727273
"3tk6Syyz5i967Ifuz_4o3w";meat;-0.1467711637010413
"3tk6Syyz5i967Ifuz_4o3w";fare;-0.12375616474100626
"3tk6Syyz5i967Ifuz_4o3w";visit;-0.11647767122763616
"3tk6Syyz5i967Ifuz_4o3w";cup;-0.09238338192419823
"3tk6Syyz5i967Ifuz_4o3w";veggies;-0.07999300004516101
